student_id,department,category,faculty_name,subject,rating,comment,sentiment,clean_comment,sentiment_label
STU1004,Computer Science,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1004,Computer Science,Lab Infrastructure,,,4,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1004,Computer Science,Placements,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1004,Computer Science,Internships,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1004,Computer Science,Extracurricular Activities,,,5,Average experience,happy,average experience,2
STU1004,Computer Science,Industry Connections,,,4,Outstanding course content and delivery,unhappy,outstanding course content delivery,0
STU1004,Computer Science,International Collaborations,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1005,Information Technology,Faculty Performance,Dr. Rajesh Patil,Software Engineering,1,Needs improvement,unhappy,needs improvement,0
STU1005,Information Technology,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1005,Information Technology,Library Facilities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1005,Information Technology,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1005,Information Technology,Placements,,,3,Average teaching experience,neutral,average teaching experience,1
STU1005,Information Technology,Internships,,,1,Poor course structure,unhappy,poor course structure,0
STU1005,Information Technology,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1005,Information Technology,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU1005,Information Technology,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1006,Electrical,Faculty Performance,Dr. Priya Sharma,Computer Networks,3,Average experience,happy,average experience,2
STU1006,Electrical,College Infrastructure,,,5,Exceptional teaching and guidance,unhappy,exceptional teaching guidance,0
STU1006,Electrical,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1006,Electrical,Lab Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1006,Electrical,Placements,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1006,Electrical,Internships,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1006,Electrical,Extracurricular Activities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1006,Electrical,Industry Connections,,,5,Average experience,happy,average experience,2
STU1006,Electrical,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1007,Mechanical,Faculty Performance,Dr. Girish Talmale,Computer Networks,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1007,Mechanical,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1007,Mechanical,Library Facilities,,,2,Poor course structure,unhappy,poor course structure,0
STU1007,Mechanical,Lab Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1007,Mechanical,Placements,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1007,Mechanical,Internships,,,3,Could improve practical exposure,unhappy,could improve practical exposure,0
STU1007,Mechanical,Extracurricular Activities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1007,Mechanical,Industry Connections,,,2,Needs improvement,unhappy,needs improvement,0
STU1007,Mechanical,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1008,Electrical,Faculty Performance,Dr. Rajesh Patil,Machine Learning,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1008,Electrical,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1008,Electrical,Library Facilities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1008,Electrical,Lab Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1008,Electrical,Placements,,,3,Moderate course content,neutral,moderate course content,1
STU1008,Electrical,Internships,,,3,Average teaching experience,neutral,average teaching experience,1
STU1008,Electrical,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1008,Electrical,Industry Connections,,,4,Average experience,happy,average experience,2
STU1008,Electrical,International Collaborations,,,1,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1009,Electrical,Faculty Performance,Dr. Harsh Singh,Database Management System,3,Moderate course content,neutral,moderate course content,1
STU1009,Electrical,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1009,Electrical,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1009,Electrical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1009,Electrical,Placements,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1009,Electrical,Internships,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1009,Electrical,Extracurricular Activities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1009,Electrical,Industry Connections,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1009,Electrical,International Collaborations,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1010,Electrical,Faculty Performance,Dr. Priya Sharma,Database Management System,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1010,Electrical,College Infrastructure,,,2,Lack of practical knowledge,happy,lack practical knowledge,2
STU1010,Electrical,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1010,Electrical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1010,Electrical,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1010,Electrical,Internships,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1010,Electrical,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1010,Electrical,Industry Connections,,,1,Poor course structure,unhappy,poor course structure,0
STU1010,Electrical,International Collaborations,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1011,Information Technology,Faculty Performance,Dr. Rajesh Patil,Data Structures,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1011,Information Technology,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1011,Information Technology,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1011,Information Technology,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,unhappy,highly knowledgeable supportive faculty,0
STU1011,Information Technology,Placements,,,2,Needs improvement,unhappy,needs improvement,0
STU1011,Information Technology,Internships,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1011,Information Technology,Extracurricular Activities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1011,Information Technology,Industry Connections,,,1,Lack of practical knowledge,neutral,lack practical knowledge,1
STU1011,Information Technology,International Collaborations,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1012,Computer Science,Faculty Performance,Dr. Priya Sharma,Computer Networks,3,Moderate course content,neutral,moderate course content,1
STU1012,Computer Science,College Infrastructure,,,2,Poor course structure,neutral,poor course structure,1
STU1012,Computer Science,Library Facilities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1012,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,unhappy,outstanding course content delivery,0
STU1012,Computer Science,Placements,,,1,Lack of practical knowledge,happy,lack practical knowledge,2
STU1012,Computer Science,Internships,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1012,Computer Science,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,unhappy,highly knowledgeable supportive faculty,0
STU1012,Computer Science,Industry Connections,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1012,Computer Science,International Collaborations,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1013,Mechanical,Faculty Performance,Dr. Meera Krishnan,Artificial Intelligence,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1013,Mechanical,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1013,Mechanical,Library Facilities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1013,Mechanical,Lab Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU1013,Mechanical,Placements,,,1,Poor course structure,unhappy,poor course structure,0
STU1013,Mechanical,Internships,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1013,Mechanical,Extracurricular Activities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1013,Mechanical,Industry Connections,,,3,Average teaching experience,neutral,average teaching experience,1
STU1013,Mechanical,International Collaborations,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1014,Information Technology,Faculty Performance,Dr. Girish Talmale,Data Structures,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1014,Information Technology,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1014,Information Technology,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1014,Information Technology,Lab Infrastructure,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1014,Information Technology,Placements,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1014,Information Technology,Internships,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1014,Information Technology,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1014,Information Technology,Industry Connections,,,2,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1014,Information Technology,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1015,Electrical,Faculty Performance,Dr. Meera Krishnan,Machine Learning,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1015,Electrical,College Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU1015,Electrical,Library Facilities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1015,Electrical,Lab Infrastructure,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1015,Electrical,Placements,,,3,Average experience,neutral,average experience,1
STU1015,Electrical,Internships,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1015,Electrical,Extracurricular Activities,,,3,Moderate course content,neutral,moderate course content,1
STU1015,Electrical,Industry Connections,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1015,Electrical,International Collaborations,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1016,Electronics,Faculty Performance,Dr. Girish Talmale,Machine Learning,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1016,Electronics,College Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU1016,Electronics,Library Facilities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1016,Electronics,Lab Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1016,Electronics,Placements,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1016,Electronics,Internships,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1016,Electronics,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1016,Electronics,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU1016,Electronics,International Collaborations,,,5,Exceptional teaching and guidance,unhappy,exceptional teaching guidance,0
STU1017,Information Technology,Faculty Performance,Dr. Harsh Singh,Data Structures,3,Average teaching experience,neutral,average teaching experience,1
STU1017,Information Technology,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1017,Information Technology,Library Facilities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1017,Information Technology,Lab Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU1017,Information Technology,Placements,,,1,Poor course structure,unhappy,poor course structure,0
STU1017,Information Technology,Internships,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1017,Information Technology,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1017,Information Technology,Industry Connections,,,2,Needs improvement,unhappy,needs improvement,0
STU1017,Information Technology,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1018,Mechanical,Faculty Performance,Dr. Priya Sharma,Data Structures,3,Could improve practical exposure,happy,could improve practical exposure,2
STU1018,Mechanical,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1018,Mechanical,Library Facilities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1018,Mechanical,Lab Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1018,Mechanical,Placements,,,2,Outstanding course content and delivery,neutral,outstanding course content delivery,1
STU1018,Mechanical,Internships,,,1,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1018,Mechanical,Extracurricular Activities,,,1,Outdated teaching methods,neutral,outdated teaching methods,1
STU1018,Mechanical,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1018,Mechanical,International Collaborations,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1019,Computer Science,Faculty Performance,Dr. Rajesh Patil,Data Structures,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1019,Computer Science,College Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1019,Computer Science,Library Facilities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1019,Computer Science,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1019,Computer Science,Placements,,,3,Average experience,neutral,average experience,1
STU1019,Computer Science,Internships,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1019,Computer Science,Extracurricular Activities,,,3,Moderate course content,neutral,moderate course content,1
STU1019,Computer Science,Industry Connections,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1019,Computer Science,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1020,Information Technology,Faculty Performance,Dr. Sopan Khurana,Machine Learning,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1020,Information Technology,College Infrastructure,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1020,Information Technology,Library Facilities,,,5,Outstanding course content and delivery,neutral,outstanding course content delivery,1
STU1020,Information Technology,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1020,Information Technology,Placements,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1020,Information Technology,Internships,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1020,Information Technology,Extracurricular Activities,,,2,Poor course structure,unhappy,poor course structure,0
STU1020,Information Technology,Industry Connections,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1020,Information Technology,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1021,Mechanical,Faculty Performance,Dr. Priya Sharma,Machine Learning,3,Moderate course content,neutral,moderate course content,1
STU1021,Mechanical,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1021,Mechanical,Library Facilities,,,5,Average experience,happy,average experience,2
STU1021,Mechanical,Lab Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU1021,Mechanical,Placements,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1021,Mechanical,Internships,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1021,Mechanical,Extracurricular Activities,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1021,Mechanical,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1021,Mechanical,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1022,Electrical,Faculty Performance,Dr. Girish Talmale,Software Engineering,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1022,Electrical,College Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1022,Electrical,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1022,Electrical,Lab Infrastructure,,,3,Could improve practical exposure,unhappy,could improve practical exposure,0
STU1022,Electrical,Placements,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1022,Electrical,Internships,,,3,Average teaching experience,neutral,average teaching experience,1
STU1022,Electrical,Extracurricular Activities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1022,Electrical,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU1022,Electrical,International Collaborations,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1023,Information Technology,Faculty Performance,Dr. Harsh Singh,Data Structures,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1023,Information Technology,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1023,Information Technology,Library Facilities,,,1,Poor course structure,unhappy,poor course structure,0
STU1023,Information Technology,Lab Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU1023,Information Technology,Placements,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1023,Information Technology,Internships,,,3,Average teaching experience,neutral,average teaching experience,1
STU1023,Information Technology,Extracurricular Activities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1023,Information Technology,Industry Connections,,,2,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1023,Information Technology,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1024,Mechanical,Faculty Performance,Dr. Meera Krishnan,Data Structures,1,Poor course structure,unhappy,poor course structure,0
STU1024,Mechanical,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1024,Mechanical,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1024,Mechanical,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1024,Mechanical,Placements,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1024,Mechanical,Internships,,,4,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1024,Mechanical,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1024,Mechanical,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1024,Mechanical,International Collaborations,,,1,Outdated teaching methods,neutral,outdated teaching methods,1
STU1025,Information Technology,Faculty Performance,Dr. Girish Talmale,Computer Networks,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1025,Information Technology,College Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU1025,Information Technology,Library Facilities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1025,Information Technology,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1025,Information Technology,Placements,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1025,Information Technology,Internships,,,1,Poor course structure,unhappy,poor course structure,0
STU1025,Information Technology,Extracurricular Activities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1025,Information Technology,Industry Connections,,,1,Outdated teaching methods,neutral,outdated teaching methods,1
STU1025,Information Technology,International Collaborations,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1026,Electronics,Faculty Performance,Dr. Sopan Khurana,Machine Learning,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1026,Electronics,College Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1026,Electronics,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1026,Electronics,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1026,Electronics,Placements,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1026,Electronics,Internships,,,3,Average teaching experience,neutral,average teaching experience,1
STU1026,Electronics,Extracurricular Activities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1026,Electronics,Industry Connections,,,3,Could improve practical exposure,happy,could improve practical exposure,2
STU1026,Electronics,International Collaborations,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1027,Electronics,Faculty Performance,Dr. Girish Talmale,Computer Networks,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1027,Electronics,College Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1027,Electronics,Library Facilities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1027,Electronics,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1027,Electronics,Placements,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1027,Electronics,Internships,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1027,Electronics,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1027,Electronics,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1027,Electronics,International Collaborations,,,3,Could improve practical exposure,happy,could improve practical exposure,2
STU1028,Computer Science,Faculty Performance,Dr. Rajesh Patil,Artificial Intelligence,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1028,Computer Science,College Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1028,Computer Science,Library Facilities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1028,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1028,Computer Science,Placements,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1028,Computer Science,Internships,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1028,Computer Science,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1028,Computer Science,Industry Connections,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1028,Computer Science,International Collaborations,,,4,Average experience,happy,average experience,2
STU1029,Electronics,Faculty Performance,Dr. Sopan Khurana,Computer Networks,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1029,Electronics,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1029,Electronics,Library Facilities,,,2,Lack of practical knowledge,happy,lack practical knowledge,2
STU1029,Electronics,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1029,Electronics,Placements,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1029,Electronics,Internships,,,2,Poor course structure,neutral,poor course structure,1
STU1029,Electronics,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1029,Electronics,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1029,Electronics,International Collaborations,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1030,Computer Science,Faculty Performance,Dr. Priya Sharma,Database Management System,2,Poor course structure,unhappy,poor course structure,0
STU1030,Computer Science,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1030,Computer Science,Library Facilities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1030,Computer Science,Lab Infrastructure,,,4,Average experience,happy,average experience,2
STU1030,Computer Science,Placements,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1030,Computer Science,Internships,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1030,Computer Science,Extracurricular Activities,,,3,Average experience,neutral,average experience,1
STU1030,Computer Science,Industry Connections,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1030,Computer Science,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1031,Electrical,Faculty Performance,Dr. Priya Sharma,Machine Learning,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1031,Electrical,College Infrastructure,,,3,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1031,Electrical,Library Facilities,,,2,Poor course structure,unhappy,poor course structure,0
STU1031,Electrical,Lab Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1031,Electrical,Placements,,,1,Poor course structure,unhappy,poor course structure,0
STU1031,Electrical,Internships,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1031,Electrical,Extracurricular Activities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1031,Electrical,Industry Connections,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1031,Electrical,International Collaborations,,,2,Poor course structure,unhappy,poor course structure,0
STU1032,Computer Science,Faculty Performance,Dr. Sopan Khurana,Data Structures,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1032,Computer Science,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1032,Computer Science,Library Facilities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1032,Computer Science,Lab Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1032,Computer Science,Placements,,,5,Highly knowledgeable and supportive faculty,neutral,highly knowledgeable supportive faculty,1
STU1032,Computer Science,Internships,,,2,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1032,Computer Science,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1032,Computer Science,Industry Connections,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1032,Computer Science,International Collaborations,,,1,Poor course structure,unhappy,poor course structure,0
STU1033,Information Technology,Faculty Performance,Dr. Sopan Khurana,Machine Learning,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1033,Information Technology,College Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1033,Information Technology,Library Facilities,,,3,Moderate course content,neutral,moderate course content,1
STU1033,Information Technology,Lab Infrastructure,,,4,Average experience,happy,average experience,2
STU1033,Information Technology,Placements,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1033,Information Technology,Internships,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1033,Information Technology,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1033,Information Technology,Industry Connections,,,1,Poor course structure,neutral,poor course structure,1
STU1033,Information Technology,International Collaborations,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1034,Electronics,Faculty Performance,Dr. Sopan Khurana,Machine Learning,3,Moderate course content,neutral,moderate course content,1
STU1034,Electronics,College Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU1034,Electronics,Library Facilities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1034,Electronics,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1034,Electronics,Placements,,,3,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1034,Electronics,Internships,,,2,Poor course structure,unhappy,poor course structure,0
STU1034,Electronics,Extracurricular Activities,,,2,Poor course structure,unhappy,poor course structure,0
STU1034,Electronics,Industry Connections,,,4,Outstanding course content and delivery,unhappy,outstanding course content delivery,0
STU1034,Electronics,International Collaborations,,,5,Needs improvement,unhappy,needs improvement,0
STU1035,Computer Science,Faculty Performance,Dr. Priya Sharma,Data Structures,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1035,Computer Science,College Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1035,Computer Science,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
