student_id,department,category,faculty_name,subject,rating,comment,sentiment
STU0747,Electronics,International Collaborations,,,3,Average experience,neutral
STU0748,Information Technology,Faculty Performance,Dr. Girish Talmale,Data Structures,1,Lack of practical knowledge,unhappy
STU0748,Information Technology,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0748,Information Technology,Library Facilities,,,3,Average teaching experience,neutral
STU0748,Information Technology,Lab Infrastructure,,,1,Lack of practical knowledge,neutral
STU0748,Information Technology,Placements,,,3,Moderate course content,neutral
STU0748,Information Technology,Internships,,,2,Outdated teaching methods,unhappy
STU0748,Information Technology,Extracurricular Activities,,,1,Poor course structure,unhappy
STU0748,Information Technology,Industry Connections,,,5,Average experience,neutral
STU0748,Information Technology,International Collaborations,,,3,Poor course structure,neutral
STU0749,Computer Science,Faculty Performance,Dr. Rajesh Patil,Computer Networks,1,Poor course structure,unhappy
STU0749,Computer Science,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0749,Computer Science,Library Facilities,,,5,Highly knowledgeable and supportive faculty,neutral
STU0749,Computer Science,Lab Infrastructure,,,2,Poor course structure,unhappy
STU0749,Computer Science,Placements,,,4,Exceptional teaching and guidance,happy
STU0749,Computer Science,Internships,,,1,Outdated teaching methods,unhappy
STU0749,Computer Science,Extracurricular Activities,,,4,Could improve practical exposure,neutral
STU0749,Computer Science,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU0749,Computer Science,International Collaborations,,,1,Outdated teaching methods,unhappy
STU0750,Electronics,Faculty Performance,Dr. Rajesh Patil,Data Structures,5,Highly knowledgeable and supportive faculty,happy
STU0750,Electronics,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU0750,Electronics,Library Facilities,,,1,Outdated teaching methods,unhappy
STU0750,Electronics,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0750,Electronics,Placements,,,2,Lack of practical knowledge,unhappy
STU0750,Electronics,Internships,,,5,Exceptional teaching and guidance,happy
STU0750,Electronics,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU0750,Electronics,Industry Connections,,,5,Outstanding course content and delivery,happy
STU0750,Electronics,International Collaborations,,,5,Outstanding course content and delivery,happy
STU0751,Computer Science,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,4,Exceptional teaching and guidance,happy
STU0751,Computer Science,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0751,Computer Science,Library Facilities,,,4,Outstanding course content and delivery,happy
STU0751,Computer Science,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0751,Computer Science,Placements,,,2,Poor course structure,unhappy
STU0751,Computer Science,Internships,,,4,Highly knowledgeable and supportive faculty,happy
STU0751,Computer Science,Extracurricular Activities,,,2,Poor course structure,unhappy
STU0751,Computer Science,Industry Connections,,,2,Average experience,neutral
STU0751,Computer Science,International Collaborations,,,2,Outdated teaching methods,happy
STU0752,Mechanical,Faculty Performance,Dr. Meera Krishnan,Data Structures,1,Poor course structure,unhappy
STU0752,Mechanical,College Infrastructure,,,2,Poor course structure,unhappy
STU0752,Mechanical,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU0752,Mechanical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0752,Mechanical,Placements,,,2,Outdated teaching methods,neutral
STU0752,Mechanical,Internships,,,4,Highly knowledgeable and supportive faculty,happy
STU0752,Mechanical,Extracurricular Activities,,,3,Moderate course content,neutral
STU0752,Mechanical,Industry Connections,,,4,Outstanding course content and delivery,happy
STU0752,Mechanical,International Collaborations,,,1,Lack of practical knowledge,unhappy
STU0753,Electronics,Faculty Performance,Dr. Sopan Khurana,Software Engineering,3,Could improve practical exposure,neutral
STU0753,Electronics,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0753,Electronics,Library Facilities,,,4,Average experience,happy
STU0753,Electronics,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0753,Electronics,Placements,,,2,Poor course structure,unhappy
STU0753,Electronics,Internships,,,1,Lack of practical knowledge,unhappy
STU0753,Electronics,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU0753,Electronics,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU0753,Electronics,International Collaborations,,,3,Average teaching experience,neutral
STU0754,Information Technology,Faculty Performance,Dr. Girish Talmale,Artificial Intelligence,5,Exceptional teaching and guidance,happy
STU0754,Information Technology,College Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0754,Information Technology,Library Facilities,,,5,Outdated teaching methods,unhappy
STU0754,Information Technology,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0754,Information Technology,Placements,,,2,Lack of practical knowledge,unhappy
STU0754,Information Technology,Internships,,,4,Exceptional teaching and guidance,happy
STU0754,Information Technology,Extracurricular Activities,,,4,Exceptional teaching and guidance,happy
STU0754,Information Technology,Industry Connections,,,3,Average teaching experience,neutral
STU0754,Information Technology,International Collaborations,,,2,Outdated teaching methods,unhappy
STU0755,Information Technology,Faculty Performance,Dr. Rajesh Patil,Data Structures,5,Exceptional teaching and guidance,happy
STU0755,Information Technology,College Infrastructure,,,3,Could improve practical exposure,neutral
STU0755,Information Technology,Library Facilities,,,2,Lack of practical knowledge,unhappy
STU0755,Information Technology,Lab Infrastructure,,,3,Moderate course content,neutral
STU0755,Information Technology,Placements,,,4,Exceptional teaching and guidance,happy
STU0755,Information Technology,Internships,,,1,Outdated teaching methods,unhappy
STU0755,Information Technology,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0755,Information Technology,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU0755,Information Technology,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy
STU0756,Electronics,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,5,Highly knowledgeable and supportive faculty,happy
STU0756,Electronics,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0756,Electronics,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy
STU0756,Electronics,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy
STU0756,Electronics,Placements,,,2,Outdated teaching methods,unhappy
STU0756,Electronics,Internships,,,4,Highly knowledgeable and supportive faculty,unhappy
STU0756,Electronics,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU0756,Electronics,Industry Connections,,,2,Outdated teaching methods,unhappy
STU0756,Electronics,International Collaborations,,,5,Outstanding course content and delivery,happy
STU0757,Mechanical,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,3,Could improve practical exposure,neutral
STU0757,Mechanical,College Infrastructure,,,1,Poor course structure,unhappy
STU0757,Mechanical,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU0757,Mechanical,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0757,Mechanical,Placements,,,2,Lack of practical knowledge,unhappy
STU0757,Mechanical,Internships,,,2,Outdated teaching methods,unhappy
STU0757,Mechanical,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU0757,Mechanical,Industry Connections,,,1,Lack of practical knowledge,unhappy
STU0757,Mechanical,International Collaborations,,,3,Could improve practical exposure,neutral
STU0758,Computer Science,Faculty Performance,Dr. Meera Krishnan,Machine Learning,1,Poor course structure,unhappy
STU0758,Computer Science,College Infrastructure,,,3,Average teaching experience,neutral
STU0758,Computer Science,Library Facilities,,,1,Could improve practical exposure,neutral
STU0758,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0758,Computer Science,Placements,,,2,Lack of practical knowledge,unhappy
STU0758,Computer Science,Internships,,,5,Outstanding course content and delivery,happy
STU0758,Computer Science,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU0758,Computer Science,Industry Connections,,,1,Poor course structure,unhappy
STU0758,Computer Science,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy
STU0759,Electronics,Faculty Performance,Dr. Rajesh Patil,Database Management System,2,Poor course structure,unhappy
STU0759,Electronics,College Infrastructure,,,1,Needs improvement,unhappy
STU0759,Electronics,Library Facilities,,,4,Outstanding course content and delivery,happy
STU0759,Electronics,Lab Infrastructure,,,2,Outdated teaching methods,unhappy
STU0759,Electronics,Placements,,,1,Outdated teaching methods,unhappy
STU0759,Electronics,Internships,,,2,Lack of practical knowledge,unhappy
STU0759,Electronics,Extracurricular Activities,,,5,Average experience,neutral
STU0759,Electronics,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU0759,Electronics,International Collaborations,,,1,Lack of practical knowledge,unhappy
STU0760,Mechanical,Faculty Performance,Dr. Rajesh Patil,Artificial Intelligence,4,Exceptional teaching and guidance,happy
STU0760,Mechanical,College Infrastructure,,,2,Could improve practical exposure,neutral
STU0760,Mechanical,Library Facilities,,,5,Outstanding course content and delivery,happy
STU0760,Mechanical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0760,Mechanical,Placements,,,3,Average experience,neutral
STU0760,Mechanical,Internships,,,3,Could improve practical exposure,neutral
STU0760,Mechanical,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy
STU0760,Mechanical,Industry Connections,,,1,Outdated teaching methods,unhappy
STU0760,Mechanical,International Collaborations,,,4,Average experience,happy
STU0761,Information Technology,Faculty Performance,Dr. Girish Talmale,Database Management System,4,Highly knowledgeable and supportive faculty,happy
STU0761,Information Technology,College Infrastructure,,,4,Outstanding course content and delivery,happy
STU0761,Information Technology,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy
STU0761,Information Technology,Lab Infrastructure,,,3,Moderate course content,neutral
STU0761,Information Technology,Placements,,,2,Poor course structure,unhappy
STU0761,Information Technology,Internships,,,2,Lack of practical knowledge,unhappy
STU0761,Information Technology,Extracurricular Activities,,,3,Moderate course content,neutral
STU0761,Information Technology,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy
STU0761,Information Technology,International Collaborations,,,5,Average experience,happy
STU0762,Electrical,Faculty Performance,Dr. Priya Sharma,Software Engineering,4,Exceptional teaching and guidance,happy
STU0762,Electrical,College Infrastructure,,,1,Poor course structure,unhappy
STU0762,Electrical,Library Facilities,,,5,Exceptional teaching and guidance,unhappy
STU0762,Electrical,Lab Infrastructure,,,5,Average experience,happy
STU0762,Electrical,Placements,,,3,Average teaching experience,neutral
STU0762,Electrical,Internships,,,2,Outdated teaching methods,unhappy
STU0762,Electrical,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0762,Electrical,Industry Connections,,,1,Poor course structure,unhappy
STU0762,Electrical,International Collaborations,,,3,Could improve practical exposure,neutral
STU0763,Information Technology,Faculty Performance,Dr. Girish Talmale,Software Engineering,4,Outstanding course content and delivery,happy
STU0763,Information Technology,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0763,Information Technology,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy
STU0763,Information Technology,Lab Infrastructure,,,1,Lack of practical knowledge,neutral
STU0763,Information Technology,Placements,,,1,Outdated teaching methods,unhappy
STU0763,Information Technology,Internships,,,5,Highly knowledgeable and supportive faculty,happy
STU0763,Information Technology,Extracurricular Activities,,,3,Outdated teaching methods,unhappy
STU0763,Information Technology,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU0763,Information Technology,International Collaborations,,,2,Lack of practical knowledge,unhappy
STU0764,Electrical,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,5,Outstanding course content and delivery,happy
STU0764,Electrical,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0764,Electrical,Library Facilities,,,2,Outdated teaching methods,unhappy
STU0764,Electrical,Lab Infrastructure,,,3,Moderate course content,neutral
STU0764,Electrical,Placements,,,1,Poor course structure,neutral
STU0764,Electrical,Internships,,,2,Lack of practical knowledge,unhappy
STU0764,Electrical,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy
STU0764,Electrical,Industry Connections,,,1,Moderate course content,unhappy
STU0764,Electrical,International Collaborations,,,4,Exceptional teaching and guidance,happy
STU0765,Electrical,Faculty Performance,Dr. Girish Talmale,Machine Learning,4,Highly knowledgeable and supportive faculty,happy
STU0765,Electrical,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0765,Electrical,Library Facilities,,,5,Highly knowledgeable and supportive faculty,neutral
STU0765,Electrical,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy
STU0765,Electrical,Placements,,,4,Exceptional teaching and guidance,happy
STU0765,Electrical,Internships,,,4,Outstanding course content and delivery,happy
STU0765,Electrical,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0765,Electrical,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU0765,Electrical,International Collaborations,,,1,Outdated teaching methods,unhappy
STU0766,Electrical,Faculty Performance,Dr. Meera Krishnan,Software Engineering,5,Exceptional teaching and guidance,neutral
STU0766,Electrical,College Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0766,Electrical,Library Facilities,,,4,Exceptional teaching and guidance,happy
STU0766,Electrical,Lab Infrastructure,,,3,Moderate course content,neutral
STU0766,Electrical,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU0766,Electrical,Internships,,,3,Average teaching experience,neutral
STU0766,Electrical,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU0766,Electrical,Industry Connections,,,3,Could improve practical exposure,neutral
STU0766,Electrical,International Collaborations,,,5,Outstanding course content and delivery,happy
STU0767,Electronics,Faculty Performance,Dr. Harsh Singh,Database Management System,3,Lack of practical knowledge,unhappy
STU0767,Electronics,College Infrastructure,,,1,Poor course structure,neutral
STU0767,Electronics,Library Facilities,,,2,Outdated teaching methods,unhappy
STU0767,Electronics,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0767,Electronics,Placements,,,2,Poor course structure,unhappy
STU0767,Electronics,Internships,,,3,Could improve practical exposure,happy
STU0767,Electronics,Extracurricular Activities,,,4,Outstanding course content and delivery,happy
STU0767,Electronics,Industry Connections,,,1,Poor course structure,unhappy
STU0767,Electronics,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU0768,Information Technology,Faculty Performance,Dr. Rajesh Patil,Machine Learning,2,Exceptional teaching and guidance,happy
STU0768,Information Technology,College Infrastructure,,,3,Moderate course content,neutral
STU0768,Information Technology,Library Facilities,,,2,Outdated teaching methods,unhappy
STU0768,Information Technology,Lab Infrastructure,,,2,Outdated teaching methods,unhappy
STU0768,Information Technology,Placements,,,5,Lack of practical knowledge,unhappy
STU0768,Information Technology,Internships,,,3,Moderate course content,neutral
STU0768,Information Technology,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0768,Information Technology,Industry Connections,,,1,Poor course structure,unhappy
STU0768,Information Technology,International Collaborations,,,2,Outdated teaching methods,unhappy
STU0769,Electronics,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,2,Lack of practical knowledge,unhappy
STU0769,Electronics,College Infrastructure,,,2,Poor course structure,neutral
STU0769,Electronics,Library Facilities,,,1,Outdated teaching methods,unhappy
STU0769,Electronics,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0769,Electronics,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU0769,Electronics,Internships,,,1,Lack of practical knowledge,neutral
STU0769,Electronics,Extracurricular Activities,,,3,Could improve practical exposure,unhappy
STU0769,Electronics,Industry Connections,,,1,Poor course structure,unhappy
STU0769,Electronics,International Collaborations,,,4,Exceptional teaching and guidance,neutral
STU0770,Mechanical,Faculty Performance,Dr. Meera Krishnan,Software Engineering,5,Highly knowledgeable and supportive faculty,unhappy
STU0770,Mechanical,College Infrastructure,,,3,Average teaching experience,happy
STU0770,Mechanical,Library Facilities,,,4,Outstanding course content and delivery,happy
STU0770,Mechanical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0770,Mechanical,Placements,,,1,Poor course structure,unhappy
STU0770,Mechanical,Internships,,,4,Highly knowledgeable and supportive faculty,neutral
STU0770,Mechanical,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU0770,Mechanical,Industry Connections,,,3,Moderate course content,neutral
STU0770,Mechanical,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU0771,Electrical,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,4,Exceptional teaching and guidance,unhappy
STU0771,Electrical,College Infrastructure,,,5,Exceptional teaching and guidance,happy
STU0771,Electrical,Library Facilities,,,4,Outstanding course content and delivery,neutral
STU0771,Electrical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0771,Electrical,Placements,,,1,Poor course structure,unhappy
STU0771,Electrical,Internships,,,4,Exceptional teaching and guidance,happy
STU0771,Electrical,Extracurricular Activities,,,5,Exceptional teaching and guidance,neutral
STU0771,Electrical,Industry Connections,,,4,Outstanding course content and delivery,neutral
STU0771,Electrical,International Collaborations,,,1,Outdated teaching methods,unhappy
STU0772,Computer Science,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,1,Lack of practical knowledge,unhappy
STU0772,Computer Science,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0772,Computer Science,Library Facilities,,,2,Poor course structure,happy
STU0772,Computer Science,Lab Infrastructure,,,1,Poor course structure,unhappy
STU0772,Computer Science,Placements,,,1,Outdated teaching methods,unhappy
STU0772,Computer Science,Internships,,,2,Poor course structure,unhappy
STU0772,Computer Science,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU0772,Computer Science,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy
STU0772,Computer Science,International Collaborations,,,2,Outdated teaching methods,unhappy
STU0773,Information Technology,Faculty Performance,Dr. Rajesh Patil,Artificial Intelligence,4,Outstanding course content and delivery,happy
STU0773,Information Technology,College Infrastructure,,,4,Outstanding course content and delivery,happy
STU0773,Information Technology,Library Facilities,,,3,Could improve practical exposure,neutral
STU0773,Information Technology,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0773,Information Technology,Placements,,,4,Outstanding course content and delivery,neutral
STU0773,Information Technology,Internships,,,2,Poor course structure,unhappy
STU0773,Information Technology,Extracurricular Activities,,,3,Moderate course content,neutral
STU0773,Information Technology,Industry Connections,,,4,Moderate course content,neutral
STU0773,Information Technology,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU0774,Computer Science,Faculty Performance,Dr. Rajesh Patil,Computer Networks,4,Exceptional teaching and guidance,happy
STU0774,Computer Science,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU0774,Computer Science,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU0774,Computer Science,Lab Infrastructure,,,3,Moderate course content,neutral
STU0774,Computer Science,Placements,,,1,Poor course structure,unhappy
STU0774,Computer Science,Internships,,,2,Lack of practical knowledge,unhappy
STU0774,Computer Science,Extracurricular Activities,,,3,Moderate course content,neutral
STU0774,Computer Science,Industry Connections,,,3,Moderate course content,neutral
STU0774,Computer Science,International Collaborations,,,5,Outstanding course content and delivery,happy
STU0775,Information Technology,Faculty Performance,Dr. Harsh Singh,Computer Networks,2,Poor course structure,unhappy
STU0775,Information Technology,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0775,Information Technology,Library Facilities,,,4,Exceptional teaching and guidance,happy
STU0775,Information Technology,Lab Infrastructure,,,5,Lack of practical knowledge,unhappy
STU0775,Information Technology,Placements,,,3,Average teaching experience,neutral
STU0775,Information Technology,Internships,,,3,Could improve practical exposure,neutral
STU0775,Information Technology,Extracurricular Activities,,,4,Average experience,happy
STU0775,Information Technology,Industry Connections,,,3,Average teaching experience,neutral
STU0775,Information Technology,International Collaborations,,,3,Could improve practical exposure,neutral
STU0776,Electronics,Faculty Performance,Dr. Harsh Singh,Machine Learning,1,Outdated teaching methods,unhappy
STU0776,Electronics,College Infrastructure,,,5,Exceptional teaching and guidance,happy
STU0776,Electronics,Library Facilities,,,2,Poor course structure,unhappy
STU0776,Electronics,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0776,Electronics,Placements,,,1,Outdated teaching methods,unhappy
STU0776,Electronics,Internships,,,3,Moderate course content,neutral
STU0776,Electronics,Extracurricular Activities,,,2,Poor course structure,unhappy
STU0776,Electronics,Industry Connections,,,2,Outdated teaching methods,unhappy
STU0776,Electronics,International Collaborations,,,2,Outdated teaching methods,unhappy
STU0777,Electrical,Faculty Performance,Dr. Meera Krishnan,Machine Learning,2,Outdated teaching methods,unhappy
STU0777,Electrical,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0777,Electrical,Library Facilities,,,1,Poor course structure,unhappy
STU0777,Electrical,Lab Infrastructure,,,5,Outstanding course content and delivery,unhappy
STU0777,Electrical,Placements,,,5,Exceptional teaching and guidance,happy
STU0777,Electrical,Internships,,,3,Moderate course content,neutral
STU0777,Electrical,Extracurricular Activities,,,1,Outdated teaching methods,unhappy
STU0777,Electrical,Industry Connections,,,1,Outdated teaching methods,happy
STU0777,Electrical,International Collaborations,,,1,Lack of practical knowledge,unhappy
STU0778,Electronics,Faculty Performance,Dr. Harsh Singh,Software Engineering,4,Exceptional teaching and guidance,happy
STU0778,Electronics,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0778,Electronics,Library Facilities,,,4,Exceptional teaching and guidance,happy
STU0778,Electronics,Lab Infrastructure,,,2,Needs improvement,unhappy
STU0778,Electronics,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU0778,Electronics,Internships,,,5,Highly knowledgeable and supportive faculty,happy
STU0778,Electronics,Extracurricular Activities,,,4,Exceptional teaching and guidance,neutral
STU0778,Electronics,Industry Connections,,,1,Highly knowledgeable and supportive faculty,happy
STU0778,Electronics,International Collaborations,,,3,Moderate course content,neutral
STU0779,Computer Science,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,2,Poor course structure,unhappy
STU0779,Computer Science,College Infrastructure,,,5,Outstanding course content and delivery,happy
STU0779,Computer Science,Library Facilities,,,4,Outstanding course content and delivery,happy
STU0779,Computer Science,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0779,Computer Science,Placements,,,1,Outdated teaching methods,unhappy
STU0779,Computer Science,Internships,,,1,Could improve practical exposure,neutral
STU0779,Computer Science,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0779,Computer Science,Industry Connections,,,2,Poor course structure,unhappy
STU0779,Computer Science,International Collaborations,,,4,Outstanding course content and delivery,happy
STU0780,Electrical,Faculty Performance,Dr. Girish Talmale,Artificial Intelligence,5,Outstanding course content and delivery,happy
STU0780,Electrical,College Infrastructure,,,4,Outstanding course content and delivery,unhappy
STU0780,Electrical,Library Facilities,,,3,Average teaching experience,neutral
STU0780,Electrical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0780,Electrical,Placements,,,5,Highly knowledgeable and supportive faculty,happy
STU0780,Electrical,Internships,,,5,Outstanding course content and delivery,happy
STU0780,Electrical,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy
STU0780,Electrical,Industry Connections,,,3,Moderate course content,neutral
STU0780,Electrical,International Collaborations,,,1,Moderate course content,neutral
STU0781,Electronics,Faculty Performance,Dr. Rajesh Patil,Computer Networks,5,Outstanding course content and delivery,unhappy
STU0781,Electronics,College Infrastructure,,,2,Poor course structure,unhappy
STU0781,Electronics,Library Facilities,,,1,Poor course structure,unhappy
STU0781,Electronics,Lab Infrastructure,,,5,Outdated teaching methods,unhappy
STU0781,Electronics,Placements,,,3,Average teaching experience,neutral
STU0781,Electronics,Internships,,,4,Exceptional teaching and guidance,happy
STU0781,Electronics,Extracurricular Activities,,,3,Moderate course content,neutral
STU0781,Electronics,Industry Connections,,,4,Exceptional teaching and guidance,happy
STU0781,Electronics,International Collaborations,,,4,Outstanding course content and delivery,happy
STU0782,Information Technology,Faculty Performance,Dr. Girish Talmale,Computer Networks,5,Highly knowledgeable and supportive faculty,happy
STU0782,Information Technology,College Infrastructure,,,4,Average experience,neutral
STU0782,Information Technology,Library Facilities,,,1,Poor course structure,unhappy
STU0782,Information Technology,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0782,Information Technology,Placements,,,2,Poor course structure,unhappy
STU0782,Information Technology,Internships,,,4,Highly knowledgeable and supportive faculty,happy
STU0782,Information Technology,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy
STU0782,Information Technology,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU0782,Information Technology,International Collaborations,,,4,Exceptional teaching and guidance,happy
STU0783,Electronics,Faculty Performance,Dr. Meera Krishnan,Software Engineering,2,Outstanding course content and delivery,happy
STU0783,Electronics,College Infrastructure,,,3,Could improve practical exposure,neutral
STU0783,Electronics,Library Facilities,,,5,Outstanding course content and delivery,unhappy
STU0783,Electronics,Lab Infrastructure,,,5,Outstanding course content and delivery,happy
STU0783,Electronics,Placements,,,3,Moderate course content,neutral
STU0783,Electronics,Internships,,,3,Average teaching experience,neutral
STU0783,Electronics,Extracurricular Activities,,,5,Outdated teaching methods,unhappy
STU0783,Electronics,Industry Connections,,,1,Lack of practical knowledge,unhappy
STU0783,Electronics,International Collaborations,,,4,Poor course structure,neutral
STU0784,Mechanical,Faculty Performance,Dr. Priya Sharma,Computer Networks,5,Highly knowledgeable and supportive faculty,happy
STU0784,Mechanical,College Infrastructure,,,3,Average teaching experience,neutral
STU0784,Mechanical,Library Facilities,,,4,Outstanding course content and delivery,happy
STU0784,Mechanical,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0784,Mechanical,Placements,,,1,Outdated teaching methods,unhappy
STU0784,Mechanical,Internships,,,2,Outdated teaching methods,unhappy
STU0784,Mechanical,Extracurricular Activities,,,3,Moderate course content,neutral
STU0784,Mechanical,Industry Connections,,,3,Outstanding course content and delivery,happy
STU0784,Mechanical,International Collaborations,,,5,Outstanding course content and delivery,happy
STU0785,Electrical,Faculty Performance,Dr. Harsh Singh,Artificial Intelligence,2,Lack of practical knowledge,unhappy
STU0785,Electrical,College Infrastructure,,,5,Outstanding course content and delivery,happy
STU0785,Electrical,Library Facilities,,,4,Lack of practical knowledge,unhappy
STU0785,Electrical,Lab Infrastructure,,,2,Poor course structure,unhappy
STU0785,Electrical,Placements,,,1,Average experience,happy
STU0785,Electrical,Internships,,,1,Outdated teaching methods,unhappy
STU0785,Electrical,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy
STU0785,Electrical,Industry Connections,,,2,Outdated teaching methods,unhappy
STU0785,Electrical,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU0786,Information Technology,Faculty Performance,Dr. Harsh Singh,Artificial Intelligence,4,Highly knowledgeable and supportive faculty,happy
STU0786,Information Technology,College Infrastructure,,,3,Moderate course content,neutral
STU0786,Information Technology,Library Facilities,,,2,Outdated teaching methods,unhappy
STU0786,Information Technology,Lab Infrastructure,,,1,Outdated teaching methods,happy
STU0786,Information Technology,Placements,,,5,Highly knowledgeable and supportive faculty,happy
STU0786,Information Technology,Internships,,,4,Exceptional teaching and guidance,happy
STU0786,Information Technology,Extracurricular Activities,,,4,Exceptional teaching and guidance,neutral
STU0786,Information Technology,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy
STU0786,Information Technology,International Collaborations,,,5,Average experience,happy
STU0787,Information Technology,Faculty Performance,Dr. Sopan Khurana,Data Structures,2,Outdated teaching methods,unhappy
STU0787,Information Technology,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0787,Information Technology,Library Facilities,,,1,Lack of practical knowledge,neutral
STU0787,Information Technology,Lab Infrastructure,,,2,Outdated teaching methods,unhappy
STU0787,Information Technology,Placements,,,1,Outdated teaching methods,unhappy
STU0787,Information Technology,Internships,,,3,Moderate course content,neutral
STU0787,Information Technology,Extracurricular Activities,,,1,Outdated teaching methods,happy
STU0787,Information Technology,Industry Connections,,,4,Outstanding course content and delivery,happy
STU0787,Information Technology,International Collaborations,,,2,Lack of practical knowledge,unhappy
